Location,Replicate,Plot,Lentil,Wheat
Hunter_2025,1,8010,L017,W065
Hunter_2025,1,8119,L017,W061
Hunter_2025,1,8170,L017,W066
Hunter_2025,2,8507,L017,W066
Hunter_2025,2,8595,L017,W063
Hunter_2025,2,8612,L017,W061
Hunter_2025,2,8618,L017,W070
Hunter_2025,2,8716,L017,W068
Hunter_2025,2,8825,L017,W064
Hunter_2025,2,8872,L017,W069
Hunter_2025,2,8886,L017,W062
Hunter_2025,2,9154,L017,W065
Hunter_2025,2,9278,L017,W067
Hunter_2025,1,7277,L018,W078
Hunter_2025,1,7317,L018,W075
Hunter_2025,1,7511,L018,W073
Hunter_2025,1,7570,L018,W076
Hunter_2025,1,7572,L018,W074
Hunter_2025,1,7710,L018,W072
Hunter_2025,1,7892,L018,W079
Hunter_2025,1,8163,L018,W080
Hunter_2025,1,8188,L018,W071
Hunter_2025,1,8276,L018,W077
Hunter_2025,2,8411,L018,W073
Hunter_2025,2,8478,L018,W077
Hunter_2025,2,8532,L018,W079
Hunter_2025,2,8579,L018,W072
Hunter_2025,2,8615,L018,W076
Hunter_2025,2,8736,L018,W071
Hunter_2025,2,8926,L018,W080
Hunter_2025,2,8971,L018,W074
Hunter_2025,2,9120,L018,W075
Hunter_2025,2,9253,L018,W078
Hunter_2025,1,7322,L019,W087
Hunter_2025,1,7375,L019,W085
Hunter_2025,1,7430,L019,W089
Hunter_2025,1,7457,L019,W084
Hunter_2025,1,7644,L019,W082
Hunter_2025,1,7668,L019,W088
Hunter_2025,1,7785,L019,W086
Hunter_2025,1,7875,L019,W090
Hunter_2025,1,7969,L019,W081
Hunter_2025,1,8267,L019,W083
Hunter_2025,2,8586,L019,W082
Hunter_2025,2,8587,L019,W083
Hunter_2025,2,8688,L019,W084
Hunter_2025,2,8984,L019,W085
Hunter_2025,2,9020,L019,W087
Hunter_2025,2,9094,L019,W089
Hunter_2025,2,9238,L019,W090
Hunter_2025,2,9245,L019,W081
Hunter_2025,2,9276,L019,W086
Hunter_2025,2,9328,L019,W088
Hunter_2025,1,7265,L020,W096
Hunter_2025,1,7412,L020,W094
Hunter_2025,1,7545,L020,W100
Hunter_2025,1,7657,L020,W099
Hunter_2025,1,7724,L020,W092
Hunter_2025,1,7747,L020,W097
Hunter_2025,1,7815,L020,W091
Hunter_2025,1,7858,L020,W093
Hunter_2025,1,8086,L020,W095
Hunter_2025,1,8156,L020,W098
Hunter_2025,2,8348,L020,W094
Hunter_2025,2,8380,L020,W091
Hunter_2025,2,8425,L020,W092
Hunter_2025,2,8673,L020,W097
Hunter_2025,2,8686,L020,W095
Hunter_2025,2,8890,L020,W099
Hunter_2025,2,8897,L020,W098
Hunter_2025,2,9127,L020,W093
Hunter_2025,2,9170,L020,W096
Hunter_2025,2,9273,L020,W100
Hunter_2025,1,7249,L021,W007
Hunter_2025,1,7340,L021,W009
Hunter_2025,1,7654,L021,W006
Hunter_2025,1,7662,L021,W004
Hunter_2025,1,7751,L021,W002
Hunter_2025,1,7811,L021,W010
Hunter_2025,1,8004,L021,W003
Hunter_2025,1,8028,L021,W001
Hunter_2025,1,8058,L021,W005
Hunter_2025,1,8205,L021,W008
Hunter_2025,2,8582,L021,W008
Hunter_2025,2,8718,L021,W010
Hunter_2025,2,8822,L021,W009
Hunter_2025,2,8840,L021,W006
Hunter_2025,2,8913,L021,W002
Hunter_2025,2,8920,L021,W004
Hunter_2025,2,9022,L021,W005
Hunter_2025,2,9145,L021,W001
Hunter_2025,2,9222,L021,W003
Hunter_2025,2,9280,L021,W007
Hunter_2025,1,7278,L022,W019
Hunter_2025,1,7399,L022,W016
Hunter_2025,1,7447,L022,W014
Hunter_2025,1,7497,L022,W017
Hunter_2025,1,7561,L022,W012
Hunter_2025,1,7617,L022,W018
Hunter_2025,1,7686,L022,W013
Hunter_2025,1,7740,L022,W015
Hunter_2025,1,7923,L022,W011
Hunter_2025,1,8240,L022,W020
Hunter_2025,2,8375,L022,W014
Hunter_2025,2,8376,L022,W016
Hunter_2025,2,8465,L022,W020
Hunter_2025,2,8548,L022,W017
Hunter_2025,2,8651,L022,W015
Hunter_2025,2,8685,L022,W018
Hunter_2025,2,8813,L022,W011
Hunter_2025,2,8862,L022,W012
Hunter_2025,2,8918,L022,W019
Hunter_2025,2,9086,L022,W013
Hunter_2025,1,7311,L023,W026
Hunter_2025,1,7414,L023,W025
Hunter_2025,1,7492,L023,W021
Hunter_2025,1,7628,L023,W023
Hunter_2025,1,7695,L023,W030
Hunter_2025,1,7733,L023,W024
Hunter_2025,1,7897,L023,W028
Hunter_2025,1,7939,L023,W029
Hunter_2025,1,8054,L023,W022
Hunter_2025,1,8256,L023,W027
Hunter_2025,2,8451,L023,W028
Hunter_2025,2,8598,L023,W022
Hunter_2025,2,8616,L023,W027
Hunter_2025,2,8794,L023,W023
Hunter_2025,2,8861,L023,W030
Hunter_2025,2,8929,L023,W025
Hunter_2025,2,8938,L023,W029
Hunter_2025,2,9018,L023,W024
Hunter_2025,2,9088,L023,W021
Hunter_2025,2,9360,L023,W026
Hunter_2025,1,7212,L024,W031
Hunter_2025,1,7376,L024,W036
Hunter_2025,1,7728,L024,W040
Hunter_2025,1,7990,L024,W038
Hunter_2025,1,8091,L024,W032
Hunter_2025,1,8127,L024,W039
Hunter_2025,1,8173,L024,W037
Hunter_2025,1,8176,L024,W034
Hunter_2025,1,8185,L024,W033
Hunter_2025,1,8192,L024,W035
Hunter_2025,2,8369,L024,W039
Hunter_2025,2,8472,L024,W033
Hunter_2025,2,8662,L024,W035
Hunter_2025,2,8856,L024,W032
Hunter_2025,2,8867,L024,W037
Hunter_2025,2,8892,L024,W034
Hunter_2025,2,9019,L024,W036
Hunter_2025,2,9037,L024,W038
Hunter_2025,2,9210,L024,W031
Hunter_2025,2,9292,L024,W040
Hunter_2025,1,7206,L025,W046
Hunter_2025,1,7244,L025,W041
Hunter_2025,1,7515,L025,W044
Hunter_2025,1,7623,L025,W045
Hunter_2025,1,7690,L025,W050
Hunter_2025,1,7850,L025,W043
Hunter_2025,1,7898,L025,W042
Hunter_2025,1,8034,L025,W048
Hunter_2025,1,8039,L025,W047
Hunter_2025,1,8135,L025,W049
Hunter_2025,2,8326,L025,W044
Hunter_2025,2,8392,L025,W045
Hunter_2025,2,8434,L025,W050
Hunter_2025,2,8520,L025,W041
Hunter_2025,2,8617,L025,W049
Hunter_2025,2,8760,L025,W042
Hunter_2025,2,8924,L025,W046
Hunter_2025,2,8970,L025,W043
Hunter_2025,2,9111,L025,W047
Hunter_2025,2,9296,L025,W048
Hunter_2025,1,7387,L026,W053
Hunter_2025,1,7540,L026,W054
Hunter_2025,1,7569,L026,W051
Hunter_2025,1,7948,L026,W059
Hunter_2025,1,7957,L026,W057
Hunter_2025,1,8038,L026,W060
Hunter_2025,1,8113,L026,W056
Hunter_2025,1,8140,L026,W058
Hunter_2025,1,8151,L026,W052
Hunter_2025,1,8233,L026,W055
Hunter_2025,2,8404,L026,W057
Hunter_2025,2,8409,L026,W052
Hunter_2025,2,8721,L026,W055
Hunter_2025,2,8726,L026,W059
Hunter_2025,2,8780,L026,W056
Hunter_2025,2,8786,L026,W053
Hunter_2025,2,8795,L026,W060
Hunter_2025,2,8891,L026,W051
Hunter_2025,2,8957,L026,W058
Hunter_2025,2,9371,L026,W054
Hunter_2025,1,7227,L027,W070
Hunter_2025,1,7300,L027,W067
Hunter_2025,1,7305,L027,W063
Hunter_2025,1,7591,L027,W066
Hunter_2025,1,7682,L027,W062
Hunter_2025,1,7703,L027,W069
Hunter_2025,1,7765,L027,W065
Hunter_2025,1,7847,L027,W064
Hunter_2025,1,8097,L027,W061
Hunter_2025,1,8186,L027,W068
Hunter_2025,2,8412,L027,W066
Hunter_2025,2,8657,L027,W067
Hunter_2025,2,8803,L027,W068
Hunter_2025,2,8805,L027,W070
Hunter_2025,2,9034,L027,W061
Hunter_2025,2,9036,L027,W064
Hunter_2025,2,9078,L027,W069
Hunter_2025,2,9126,L027,W062
Hunter_2025,2,9215,L027,W065
Hunter_2025,2,9338,L027,W063
Hunter_2025,1,7301,L028,W076
Hunter_2025,1,7507,L028,W080
Hunter_2025,1,7554,L028,W078
Hunter_2025,1,7587,L028,W072
Hunter_2025,1,7614,L028,W075
Hunter_2025,1,7729,L028,W079
Hunter_2025,1,7860,L028,W071
Hunter_2025,1,7947,L028,W074
Hunter_2025,1,7951,L028,W077
Hunter_2025,1,8117,L028,W073
Hunter_2025,2,8308,L028,W071
Hunter_2025,2,8429,L028,W075
Hunter_2025,2,8714,L028,W072
Hunter_2025,2,8744,L028,W073
Hunter_2025,2,8765,L028,W076
Hunter_2025,2,8770,L028,W077
Hunter_2025,2,8903,L028,W079
Hunter_2025,2,8928,L028,W074
Hunter_2025,2,9010,L028,W078
Hunter_2025,2,9233,L028,W080
Hunter_2025,1,7229,L029,W081
Hunter_2025,1,7281,L029,W086
Hunter_2025,1,7288,L029,W090
Hunter_2025,1,7369,L029,W088
Hunter_2025,1,7502,L029,W082
Hunter_2025,1,7737,L029,W084
Hunter_2025,1,7778,L029,W089
Hunter_2025,1,7842,L029,W087
Hunter_2025,1,7940,L029,W083
Hunter_2025,1,8231,L029,W085
Hunter_2025,2,8396,L029,W089
Hunter_2025,2,8397,L029,W083
Hunter_2025,2,8400,L029,W088
Hunter_2025,2,8544,L029,W087
Hunter_2025,2,8590,L029,W090
Hunter_2025,2,8870,L029,W084
Hunter_2025,2,8942,L029,W085
Hunter_2025,2,8990,L029,W086
Hunter_2025,2,9232,L029,W081
Hunter_2025,2,9374,L029,W082
Hunter_2025,1,7250,L030,W093
Hunter_2025,1,7284,L030,W094
Hunter_2025,1,7285,L030,W099
Hunter_2025,1,7333,L030,W091
Hunter_2025,1,7410,L030,W098
Hunter_2025,1,7420,L030,W096
Hunter_2025,1,7908,L030,W092
Hunter_2025,1,7930,L030,W095
Hunter_2025,1,7972,L030,W097
Hunter_2025,1,8218,L030,W100
Hunter_2025,2,8320,L030,W092
Hunter_2025,2,8361,L030,W091
Hunter_2025,2,8418,L030,W100
Hunter_2025,2,8508,L030,W098
Hunter_2025,2,8525,L030,W099
Hunter_2025,2,8692,L030,W097
Hunter_2025,2,8705,L030,W095
Hunter_2025,2,8766,L030,W093
Hunter_2025,2,9054,L030,W096
Hunter_2025,2,9058,L030,W094
Hunter_2025,1,7213,L031,W008
Hunter_2025,1,7413,L031,W006
Hunter_2025,1,7446,L031,W005
Hunter_2025,1,7746,L031,W007
Hunter_2025,1,7784,L031,W002
Hunter_2025,1,8024,L031,W001
Hunter_2025,1,8080,L031,W004
Hunter_2025,1,8155,L031,W003
Hunter_2025,1,8167,L031,W009
Hunter_2025,1,8230,L031,W010
Hunter_2025,2,8324,L031,W007
Hunter_2025,2,8358,L031,W009
Hunter_2025,2,8523,L031,W010
Hunter_2025,2,8594,L031,W005
Hunter_2025,2,8701,L031,W006
Hunter_2025,2,8873,L031,W001
Hunter_2025,2,8874,L031,W004
Hunter_2025,2,9001,L031,W002
Hunter_2025,2,9004,L031,W008
Hunter_2025,2,9006,L031,W003
Hunter_2025,1,7246,L032,W017
Hunter_2025,1,7259,L032,W012
Hunter_2025,1,7427,L032,W016
Hunter_2025,1,7506,L032,W014
Hunter_2025,1,7532,L032,W015
Hunter_2025,1,7752,L032,W019
Hunter_2025,1,8084,L032,W011
Hunter_2025,1,8098,L032,W018
Hunter_2025,1,8124,L032,W013
Hunter_2025,1,8206,L032,W020
Hunter_2025,2,8560,L032,W014
Hunter_2025,2,8640,L032,W015
Hunter_2025,2,8739,L032,W011
Hunter_2025,2,9002,L032,W020
Hunter_2025,2,9122,L032,W017
Hunter_2025,2,9193,L032,W013
Hunter_2025,2,9205,L032,W012
Hunter_2025,2,9213,L032,W016
Hunter_2025,2,9246,L032,W019
Hunter_2025,2,9260,L032,W018
Hunter_2025,1,7225,L033,W027
Hunter_2025,1,7328,L033,W025
Hunter_2025,1,7336,L033,W022
Hunter_2025,1,7396,L033,W026
Hunter_2025,1,7437,L033,W030
Hunter_2025,1,7720,L033,W029
Hunter_2025,1,7959,L033,W021
Hunter_2025,1,7968,L033,W024
Hunter_2025,1,7978,L033,W028
Hunter_2025,1,8008,L033,W023
Hunter_2025,2,8572,L033,W021
Hunter_2025,2,8623,L033,W028
Hunter_2025,2,8633,L033,W026
Hunter_2025,2,8643,L033,W029
Hunter_2025,2,8819,L033,W024
Hunter_2025,2,8841,L033,W023
Hunter_2025,2,9073,L033,W027
Hunter_2025,2,9156,L033,W030
Hunter_2025,2,9251,L033,W022
Hunter_2025,2,9293,L033,W025
Hunter_2025,1,7320,L034,W040
Hunter_2025,1,7338,L034,W033
Hunter_2025,1,7626,L034,W032
Hunter_2025,1,7658,L034,W031
Hunter_2025,1,7716,L034,W039
Hunter_2025,1,7732,L034,W037
Hunter_2025,1,7795,L034,W038
Hunter_2025,1,7862,L034,W035
Hunter_2025,1,7914,L034,W036
Hunter_2025,1,8056,L034,W034
Hunter_2025,2,8312,L034,W040
Hunter_2025,2,8457,L034,W033
Hunter_2025,2,8530,L034,W039
Hunter_2025,2,8531,L034,W032
Hunter_2025,2,8710,L034,W038
Hunter_2025,2,8807,L034,W034
Hunter_2025,2,8831,L034,W035
Hunter_2025,2,9134,L034,W031
Hunter_2025,2,9200,L034,W037
Hunter_2025,2,9329,L034,W036
Hunter_2025,1,7209,L035,W050
Hunter_2025,1,7230,L035,W047
Hunter_2025,1,7386,L035,W042
Hunter_2025,1,7517,L035,W049
Hunter_2025,1,7548,L035,W043
Hunter_2025,1,7567,L035,W045
Hunter_2025,1,7640,L035,W046
Hunter_2025,1,7821,L035,W048
Hunter_2025,1,8110,L035,W044
Hunter_2025,1,8197,L035,W041
Hunter_2025,2,8331,L035,W041
Hunter_2025,2,8377,L035,W046
Hunter_2025,2,8430,L035,W049
Hunter_2025,2,8609,L035,W044
Hunter_2025,2,8626,L035,W050
Hunter_2025,2,8646,L035,W048
Hunter_2025,2,8917,L035,W045
Hunter_2025,2,8951,L035,W043
Hunter_2025,2,9131,L035,W042
Hunter_2025,2,9271,L035,W047
Hunter_2025,1,7335,L036,W051
Hunter_2025,1,7520,L036,W055
Hunter_2025,1,7672,L036,W053
Hunter_2025,1,7920,L036,W060
Hunter_2025,1,7974,L036,W052
Hunter_2025,1,8042,L036,W054
Hunter_2025,1,8053,L036,W057
Hunter_2025,1,8062,L036,W058
Hunter_2025,1,8212,L036,W056
Hunter_2025,1,8274,L036,W059
Hunter_2025,2,8332,L036,W058
Hunter_2025,2,8335,L036,W057
Hunter_2025,2,8363,L036,W055
Hunter_2025,2,8515,L036,W059
Hunter_2025,2,8536,L036,W051
Hunter_2025,2,8650,L036,W052
Hunter_2025,2,8750,L036,W054
Hunter_2025,2,8932,L036,W056
Hunter_2025,2,9025,L036,W053
Hunter_2025,2,9268,L036,W060
Hunter_2025,1,7445,L037,W068
Hunter_2025,1,7523,L037,W061
Hunter_2025,1,7599,L037,W064
Hunter_2025,1,7714,L037,W063
Hunter_2025,1,7770,L037,W062
Hunter_2025,1,7907,L037,W067
Hunter_2025,1,7926,L037,W069
Hunter_2025,1,7943,L037,W066
Hunter_2025,1,8235,L037,W070
Hunter_2025,1,8260,L037,W065
Hunter_2025,2,8352,L037,W068
Hunter_2025,2,8431,L037,W069
Hunter_2025,2,8490,L037,W063
Hunter_2025,2,8575,L037,W065
Hunter_2025,2,8613,L037,W062
Hunter_2025,2,8875,L037,W070
Hunter_2025,2,9043,L037,W061
Hunter_2025,2,9223,L037,W067
Hunter_2025,2,9250,L037,W064
Hunter_2025,2,9350,L037,W066
Hunter_2025,1,7204,L038,W071
Hunter_2025,1,7210,L038,W078
Hunter_2025,1,7364,L038,W075
Hunter_2025,1,7429,L038,W077
Hunter_2025,1,7546,L038,W073
Hunter_2025,1,7595,L038,W076
Hunter_2025,1,7883,L038,W080
Hunter_2025,1,7971,L038,W074
Hunter_2025,1,8011,L038,W079
Hunter_2025,1,8222,L038,W072
Hunter_2025,2,8517,L038,W072
Hunter_2025,2,8581,L038,W076
Hunter_2025,2,8671,L038,W080
Hunter_2025,2,8968,L038,W079
Hunter_2025,2,9160,L038,W077
Hunter_2025,2,9218,L038,W071
Hunter_2025,2,9272,L038,W078
Hunter_2025,2,9327,L038,W073
Hunter_2025,2,9333,L038,W074
Hunter_2025,2,9378,L038,W075
Hunter_2025,1,7266,L039,W081
Hunter_2025,1,7404,L039,W087
Hunter_2025,1,7494,L039,W090
Hunter_2025,1,7535,L039,W085
Hunter_2025,1,7667,L039,W084
Hunter_2025,1,7915,L039,W088
Hunter_2025,1,8045,L039,W083
Hunter_2025,1,8070,L039,W082
Hunter_2025,1,8111,L039,W089
Hunter_2025,1,8275,L039,W086
Hunter_2025,2,8386,L039,W089
Hunter_2025,2,8439,L039,W083
Hunter_2025,2,8690,L039,W082
Hunter_2025,2,8703,L039,W086
Hunter_2025,2,8743,L039,W085
Hunter_2025,2,8846,L039,W084
Hunter_2025,2,9053,L039,W088
Hunter_2025,2,9091,L039,W081
Hunter_2025,2,9254,L039,W087
Hunter_2025,2,9295,L039,W090
Hunter_2025,1,7243,L040,W096
Hunter_2025,1,7635,L040,W094
Hunter_2025,1,7699,L040,W095
Hunter_2025,1,7902,L040,W093
Hunter_2025,1,7941,L040,W092
Hunter_2025,1,7966,L040,W097
Hunter_2025,1,8000,L040,W099
Hunter_2025,1,8046,L040,W091
Hunter_2025,1,8083,L040,W100
Hunter_2025,1,8109,L040,W098
Hunter_2025,2,8325,L040,W100
Hunter_2025,2,8446,L040,W091
Hunter_2025,2,8539,L040,W099
Hunter_2025,2,8567,L040,W097
Hunter_2025,2,8775,L040,W092
Hunter_2025,2,8894,L040,W094
Hunter_2025,2,9104,L040,W093
Hunter_2025,2,9158,L040,W098
Hunter_2025,2,9165,L040,W095
Hunter_2025,2,9198,L040,W096
Hunter_2025,1,7262,L041,W006
Hunter_2025,1,7452,L041,W001
Hunter_2025,1,7526,L041,W002
Hunter_2025,1,7692,L041,W010
Hunter_2025,1,7988,L041,W005
Hunter_2025,1,8092,L041,W004
Hunter_2025,1,8094,L041,W008
Hunter_2025,1,8144,L041,W009
Hunter_2025,1,8158,L041,W007
Hunter_2025,1,8236,L041,W003
Hunter_2025,2,8336,L041,W003
Hunter_2025,2,8416,L041,W010
Hunter_2025,2,8463,L041,W002
Hunter_2025,2,8925,L041,W006
Hunter_2025,2,8988,L041,W007
Hunter_2025,2,8994,L041,W005
Hunter_2025,2,9000,L041,W009
Hunter_2025,2,9072,L041,W001
Hunter_2025,2,9115,L041,W008
Hunter_2025,2,9135,L041,W004
Hunter_2025,1,7374,L042,W014
Hunter_2025,1,7607,L042,W013
Hunter_2025,1,7660,L042,W017
Hunter_2025,1,7719,L042,W012
Hunter_2025,1,7763,L042,W020
Hunter_2025,1,7798,L042,W018
Hunter_2025,1,7800,L042,W019
Hunter_2025,1,7874,L042,W011
Hunter_2025,1,7900,L042,W016
Hunter_2025,1,8133,L042,W015
Hunter_2025,2,8407,L042,W016
Hunter_2025,2,8477,L042,W017
Hunter_2025,2,8608,L042,W014
Hunter_2025,2,8652,L042,W019
Hunter_2025,2,8901,L042,W011
Hunter_2025,2,8922,L042,W015
Hunter_2025,2,9021,L042,W013
Hunter_2025,2,9092,L042,W012
Hunter_2025,2,9303,L042,W020
Hunter_2025,2,9361,L042,W018
Hunter_2025,1,7203,L043,W027
Hunter_2025,1,7211,L043,W030
Hunter_2025,1,7214,L043,W026
Hunter_2025,1,7462,L043,W025
Hunter_2025,1,7537,L043,W029
Hunter_2025,1,7801,L043,W021
Hunter_2025,1,8002,L043,W028
Hunter_2025,1,8118,L043,W024
Hunter_2025,1,8154,L043,W023
Hunter_2025,1,8253,L043,W022
Hunter_2025,2,8355,L043,W029
Hunter_2025,2,8432,L043,W021
Hunter_2025,2,8569,L043,W030
Hunter_2025,2,8648,L043,W028
Hunter_2025,2,9044,L043,W026
Hunter_2025,2,9201,L043,W022
Hunter_2025,2,9243,L043,W024
Hunter_2025,2,9274,L043,W025
Hunter_2025,2,9288,L043,W027
Hunter_2025,2,9313,L043,W023
Hunter_2025,1,7263,L044,W031
Hunter_2025,1,7316,L044,W037
Hunter_2025,1,7350,L044,W036
Hunter_2025,1,7439,L044,W034
Hunter_2025,1,7641,L044,W038
Hunter_2025,1,7742,L044,W033
Hunter_2025,1,7887,L044,W039
Hunter_2025,1,8079,L044,W040
Hunter_2025,1,8125,L044,W032
Hunter_2025,1,8203,L044,W035
Hunter_2025,2,8317,L044,W035
Hunter_2025,2,8435,L044,W031
Hunter_2025,2,8456,L044,W033
Hunter_2025,2,8519,L044,W036
Hunter_2025,2,8574,L044,W032
Hunter_2025,2,8663,L044,W040
Hunter_2025,2,8689,L044,W034
Hunter_2025,2,8800,L044,W037
Hunter_2025,2,9211,L044,W038
Hunter_2025,2,9377,L044,W039
Hunter_2025,1,7224,L045,W041
Hunter_2025,1,7343,L045,W046
Hunter_2025,1,7389,L045,W047
Hunter_2025,1,7590,L045,W050
Hunter_2025,1,7700,L045,W048
Hunter_2025,1,7717,L045,W043
Hunter_2025,1,7745,L045,W045
Hunter_2025,1,7945,L045,W044
Hunter_2025,1,8088,L045,W042
Hunter_2025,1,8215,L045,W049
Hunter_2025,2,8365,L045,W050
Hunter_2025,2,8399,L045,W043
Hunter_2025,2,8644,L045,W047
Hunter_2025,2,8728,L045,W045
Hunter_2025,2,8732,L045,W046
Hunter_2025,2,9003,L045,W049
Hunter_2025,2,9026,L045,W042
Hunter_2025,2,9144,L045,W041
Hunter_2025,2,9256,L045,W044
Hunter_2025,2,9284,L045,W048
Hunter_2025,1,7619,L046,W059
Hunter_2025,1,7646,L046,W060
Hunter_2025,1,7704,L046,W058
Hunter_2025,1,7790,L046,W054
Hunter_2025,1,7869,L046,W057
Hunter_2025,1,7873,L046,W055
Hunter_2025,1,7877,L046,W052
Hunter_2025,1,7999,L046,W053
Hunter_2025,1,8189,L046,W051
Hunter_2025,1,8249,L046,W056
Hunter_2025,2,8417,L046,W059
Hunter_2025,2,8762,L046,W052
Hunter_2025,2,8883,L046,W058
Hunter_2025,2,8915,L046,W057
Hunter_2025,2,8973,L046,W053
Hunter_2025,2,9114,L046,W054
Hunter_2025,2,9187,L046,W056
Hunter_2025,2,9229,L046,W055
Hunter_2025,2,9242,L046,W060
Hunter_2025,2,9318,L046,W051
Hunter_2025,1,7324,L047,W061
Hunter_2025,1,7378,L047,W066
Hunter_2025,1,7461,L047,W065
Hunter_2025,1,7551,L047,W067
Hunter_2025,1,7602,L047,W063
Hunter_2025,1,7615,L047,W070
Hunter_2025,1,7727,L047,W069
Hunter_2025,1,7777,L047,W062
Hunter_2025,1,7924,L047,W064
Hunter_2025,1,8187,L047,W068
Hunter_2025,2,8339,L047,W069
Hunter_2025,2,8669,L047,W064
Hunter_2025,2,8680,L047,W061
Hunter_2025,2,8768,L047,W062
Hunter_2025,2,8936,L047,W065
Hunter_2025,2,8937,L047,W066
Hunter_2025,2,8969,L047,W067
Hunter_2025,2,9033,L047,W070
Hunter_2025,2,9206,L047,W063
Hunter_2025,2,9241,L047,W068
Hunter_2025,1,7313,L048,W076
Hunter_2025,1,7382,L048,W077
Hunter_2025,1,7456,L048,W075
Hunter_2025,1,7573,L048,W073
Hunter_2025,1,7786,L048,W080
Hunter_2025,1,7929,L048,W074
Hunter_2025,1,7965,L048,W078
Hunter_2025,1,7998,L048,W079
Hunter_2025,1,8036,L048,W071
Hunter_2025,1,8172,L048,W072
Hunter_2025,2,8309,L048,W072
Hunter_2025,2,8368,L048,W073
Hunter_2025,2,8452,L048,W071
Hunter_2025,2,8481,L048,W080
Hunter_2025,2,8543,L048,W078
Hunter_2025,2,8909,L048,W075
Hunter_2025,2,8982,L048,W077
Hunter_2025,2,9141,L048,W076
Hunter_2025,2,9257,L048,W079
Hunter_2025,2,9312,L048,W074
Hunter_2025,1,7275,L049,W083
Hunter_2025,1,7443,L049,W088
Hunter_2025,1,7454,L049,W081
Hunter_2025,1,7468,L049,W082
Hunter_2025,1,7609,L049,W084
Hunter_2025,1,7794,L049,W085
Hunter_2025,1,7845,L049,W086
Hunter_2025,1,8003,L049,W089
Hunter_2025,1,8076,L049,W090
Hunter_2025,1,8216,L049,W087
Hunter_2025,2,8301,L049,W086
Hunter_2025,2,8351,L049,W082
Hunter_2025,2,8385,L049,W090
Hunter_2025,2,8408,L049,W085
Hunter_2025,2,8764,L049,W083
Hunter_2025,2,8781,L049,W084
Hunter_2025,2,9038,L049,W088
Hunter_2025,2,9055,L049,W081
Hunter_2025,2,9129,L049,W089
Hunter_2025,2,9163,L049,W087
Hunter_2025,1,7291,L050,W096
Hunter_2025,1,7347,L050,W095
Hunter_2025,1,7651,L050,W091
Hunter_2025,1,7868,L050,W100
Hunter_2025,1,7880,L050,W092
Hunter_2025,1,7918,L050,W094
Hunter_2025,1,8095,L050,W099
Hunter_2025,1,8213,L050,W098
Hunter_2025,1,8268,L050,W097
Hunter_2025,1,8270,L050,W093
Hunter_2025,2,8303,L050,W100
Hunter_2025,2,8537,L050,W095
Hunter_2025,2,8664,L050,W094
Hunter_2025,2,8808,L050,W093
Hunter_2025,2,8986,L050,W092
Hunter_2025,2,9056,L050,W099
Hunter_2025,2,9191,L050,W098
Hunter_2025,2,9235,L050,W096
Hunter_2025,2,9240,L050,W091
Hunter_2025,2,9289,L050,W097
Hunter_2025,1,7231,L051,W002
Hunter_2025,1,7253,L051,W001
Hunter_2025,1,7501,L051,W005
Hunter_2025,1,7758,L051,W004
Hunter_2025,1,7825,L051,W003
Hunter_2025,1,7859,L051,W006
Hunter_2025,1,7936,L051,W010
Hunter_2025,1,7981,L051,W008
Hunter_2025,1,8078,L051,W007
Hunter_2025,1,8132,L051,W009
Hunter_2025,2,8448,L051,W007
Hunter_2025,2,8467,L051,W001
Hunter_2025,2,8494,L051,W010
Hunter_2025,2,8806,L051,W002
Hunter_2025,2,8820,L051,W008
Hunter_2025,2,8876,L051,W005
Hunter_2025,2,9030,L051,W009
Hunter_2025,2,9046,L051,W006
Hunter_2025,2,9157,L051,W003
Hunter_2025,2,9178,L051,W004
Hunter_2025,1,7302,L052,W016
Hunter_2025,1,7648,L052,W011
Hunter_2025,1,7677,L052,W012
Hunter_2025,1,7722,L052,W020
Hunter_2025,1,7775,L052,W015
Hunter_2025,1,7808,L052,W018
Hunter_2025,1,7944,L052,W013
Hunter_2025,1,8013,L052,W019
Hunter_2025,1,8141,L052,W017
Hunter_2025,1,8161,L052,W014
Hunter_2025,2,8458,L052,W018
Hunter_2025,2,8534,L052,W020
Hunter_2025,2,8611,L052,W011
Hunter_2025,2,8649,L052,W019
Hunter_2025,2,8699,L052,W015
Hunter_2025,2,8734,L052,W014
Hunter_2025,2,8877,L052,W013
Hunter_2025,2,8899,L052,W017
Hunter_2025,2,8980,L052,W016
Hunter_2025,2,9324,L052,W012
Hunter_2025,1,7273,L053,W024
Hunter_2025,1,7304,L053,W028
Hunter_2025,1,7371,L053,W025
Hunter_2025,1,7441,L053,W021
Hunter_2025,1,7486,L053,W029
Hunter_2025,1,7508,L053,W027
Hunter_2025,1,7833,L053,W030
Hunter_2025,1,7983,L053,W022
Hunter_2025,1,7986,L053,W023
Hunter_2025,1,8060,L053,W026
Hunter_2025,2,8327,L053,W024
Hunter_2025,2,8423,L053,W027
Hunter_2025,2,8621,L053,W021
Hunter_2025,2,8809,L053,W028
Hunter_2025,2,8930,L053,W025
Hunter_2025,2,8933,L053,W023
Hunter_2025,2,8940,L053,W029
Hunter_2025,2,9028,L053,W030
Hunter_2025,2,9181,L053,W022
Hunter_2025,2,9306,L053,W026
Hunter_2025,1,7260,L054,W039
Hunter_2025,1,7297,L054,W031
